rt,response,vdiff,participant_id
2.815,-1,-1.0,1
1.783,-1,-2.0,1
3.117,-1,0.0,1
2.834,1,1.0,1
3.35,1,-3.0,1
1.5,1,2.0,1
1.667,-1,-3.0,1
4.067,1,-1.0,1
3.867,-1,-1.0,1
1.684,-1,0.0,1
1.834,-1,-3.0,1
4.6,1,-2.0,1
1.834,-1,-3.0,1
2.234,1,1.0,1
1.533,-1,-2.0,1
1.9,-1,1.0,1
2.334,1,3.0,1
2.684,-1,-2.0,1
2.117,-1,-3.0,1
1.767,-1,-2.0,1
1.7,1,1.0,1
3.267,-1,-3.0,1
3.35,-1,0.0,1
2.85,1,0.0,1
2.167,1,3.0,1
1.933,-1,-1.0,1
3.301,-1,0.0,1
3.283,1,0.0,1
2.001,1,3.0,1
2.917,-1,-1.0,1
2.0,1,2.0,1
4.333,-1,2.0,1
2.933,-1,1.0,1
2.2,1,2.0,1
3.067,1,0.0,1
2.033,1,0.0,1
4.033,1,0.0,1
3.067,1,-3.0,1
2.784,-1,-2.0,1
3.617,-1,-3.0,1
1.483,-1,-1.0,1
2.401,-1,0.0,1
4.017,-1,0.0,1
2.134,1,-2.0,1
2.333,1,1.0,1
1.784,-1,0.0,1
5.217,1,-3.0,1
1.667,1,1.0,1
2.133,-1,0.0,1
3.334,-1,-1.0,1
2.234,-1,-2.0,1
1.967,1,1.0,1
1.467,1,2.0,1
2.05,1,3.0,1
2.5,1,1.0,1
2.416,1,1.0,1
1.95,1,0.0,1
2.217,-1,-3.0,1
4.367,1,0.0,1
1.584,-1,-3.0,1
3.434,-1,-1.0,1
1.667,-1,-1.0,1
4.366,1,2.0,1
1.783,-1,0.0,1
1.883,-1,-3.0,1
1.7,-1,0.0,1
2.45,-1,0.0,1
1.667,-1,-1.0,1
3.267,-1,1.0,1
3.184,-1,0.0,1
2.367,-1,-2.0,1
2.433,1,0.0,1
1.933,1,0.0,1
2.217,1,1.0,1
5.601,-1,-2.0,1
1.717,1,3.0,1
1.467,-1,-2.0,1
1.734,1,1.0,1
1.567,1,2.0,1
1.383,-1,-2.0,1
1.484,-1,-3.0,1
1.984,-1,-1.0,1
1.233,1,2.0,1
2.517,-1,0.0,1
3.25,-1,-2.0,1
2.3,-1,-1.0,1
1.967,1,3.0,1
1.867,-1,-1.0,1
4.4,-1,-2.0,1
1.15,1,3.0,1
1.75,1,1.0,1
3.234,1,3.0,1
4.267,1,2.0,1
1.417,-1,-3.0,1
1.917,1,2.0,1
2.633,-1,-3.0,1
3.767,-1,-1.0,1
3.133,-1,-1.0,1
2.867,-1,-3.0,1
3.217,1,2.0,1
2.034,-1,-2.0,1
4.35,-1,-3.0,1
3.551,1,2.0,1
1.7,-1,0.0,1
2.083,-1,-2.0,1
1.95,-1,-1.0,1
1.767,-1,-1.0,1
1.55,-1,-3.0,1
2.1,1,0.0,1
1.434,1,1.0,1
1.534,1,3.0,1
3.35,1,3.0,1
3.733,-1,0.0,1
2.284,1,0.0,1
3.25,1,0.0,1
3.083,1,2.0,1
3.417,-1,-1.0,1
1.45,-1,-3.0,1
1.967,1,0.0,1
1.751,-1,-2.0,1
4.017,-1,-1.0,1
2.117,1,-1.0,1
1.567,1,0.0,1
2.184,-1,-2.0,1
1.767,1,-1.0,1
2.7,1,0.0,1
1.434,1,3.0,1
1.133,1,-1.0,1
1.067,-1,-2.0,1
3.383,-1,1.0,1
2.016,-1,0.0,1
2.867,1,0.0,1
2.883,1,0.0,1
1.383,1,0.0,1
2.5,-1,-1.0,1
1.934,-1,-3.0,1
2.267,1,3.0,1
1.6,1,1.0,1
1.383,-1,0.0,1
4.7,-1,0.0,1
1.533,-1,-1.0,1
1.517,1,2.0,1
1.834,1,2.0,1
2.317,1,3.0,1
3.1,-1,-1.0,1
5.734,-1,-3.0,1
1.684,-1,3.0,1
4.183,-1,-2.0,1
1.45,1,0.0,1
1.533,1,2.0,1
2.334,1,1.0,1
1.267,1,3.0,1
2.283,1,3.0,1
1.8,1,-2.0,1
3.45,1,-1.0,1
2.3,1,-2.0,1
2.517,-1,-2.0,1
2.651,1,3.0,1
1.333,1,0.0,1
1.833,1,0.0,1
4.25,-1,-1.0,1
1.667,-1,-2.0,1
3.116,1,1.0,1
2.767,1,2.0,1
1.384,1,3.0,1
1.967,-1,-1.0,1
1.883,-1,-3.0,1
2.55,-1,-2.0,1
1.817,1,0.0,1
3.817,-1,-2.0,1
1.25,1,3.0,1
1.817,-1,-3.0,1
2.234,-1,-3.0,1
1.583,-1,0.0,1
1.333,1,2.0,1
1.616,-1,-1.0,1
3.134,1,-3.0,1
1.617,-1,0.0,1
1.4,1,2.0,1
2.617,-1,-1.0,1
1.251,-1,0.0,1
2.1,1,3.0,1
1.717,1,0.0,1
1.2,-1,3.0,1
2.983,-1,0.0,1
1.967,1,0.0,1
4.033,-1,-2.0,1
1.767,-1,0.0,1
2.717,1,-3.0,1
1.817,1,2.0,1
5.5,-1,-2.0,1
4.133,1,1.0,1
1.783,1,1.0,1
2.467,1,3.0,1
2.183,1,2.0,1
2.317,-1,-1.0,1
1.548,-1,-3.0,2
1.683,1,0.0,2
1.967,-1,-1.0,2
1.133,-1,-2.0,2
2.201,-1,0.0,2
2.017,1,2.0,2
2.501,1,0.0,2
3.167,-1,-2.0,2
2.484,1,0.0,2
1.767,-1,-1.0,2
2.2,1,0.0,2
1.284,-1,-3.0,2
1.051,-1,-3.0,2
2.283,-1,-2.0,2
1.35,-1,-1.0,2
2.2,-1,1.0,2
0.884,-1,2.0,2
1.267,-1,-3.0,2
1.866,-1,1.0,2
1.0,-1,-1.0,2
3.683,1,0.0,2
2.317,1,0.0,2
2.883,-1,-1.0,2
1.733,1,0.0,2
2.067,1,3.0,2
2.917,-1,-1.0,2
1.817,1,2.0,2
1.717,-1,-2.0,2
1.217,1,2.0,2
3.384,1,0.0,2
1.533,-1,-2.0,2
1.701,-1,-2.0,2
2.134,1,2.0,2
3.584,1,-1.0,2
2.984,1,2.0,2
1.867,-1,-2.0,2
2.634,1,1.0,2
2.4,-1,0.0,2
2.034,-1,-1.0,2
3.7,1,-1.0,2
2.501,1,1.0,2
1.367,1,3.0,2
2.217,1,0.0,2
2.117,1,-1.0,2
2.984,1,-1.0,2
1.417,1,3.0,2
1.383,1,3.0,2
1.583,1,1.0,2
2.983,-1,-1.0,2
1.884,1,3.0,2
1.517,1,3.0,2
2.667,-1,0.0,2
3.2,-1,-1.0,2
1.567,1,0.0,2
3.017,1,-2.0,2
2.034,-1,0.0,2
3.25,1,-3.0,2
2.25,1,1.0,2
2.533,1,3.0,2
2.584,-1,-2.0,2
2.651,-1,-1.0,2
2.001,-1,-3.0,2
2.05,-1,2.0,2
1.617,-1,-3.0,2
2.35,-1,0.0,2
1.867,1,-1.0,2
3.417,1,2.0,2
5.9,-1,-2.0,2
1.433,-1,-3.0,2
2.567,1,0.0,2
2.117,1,-2.0,2
1.95,1,2.0,2
3.251,-1,3.0,2
1.617,-1,3.0,2
2.95,-1,2.0,2
2.017,-1,-2.0,2
2.384,1,0.0,2
1.5,-1,2.0,2
2.584,1,0.0,2
2.85,-1,-2.0,2
1.75,-1,0.0,2
1.584,1,2.0,2
1.1,-1,-1.0,2
3.45,-1,0.0,2
1.083,-1,0.0,2
1.367,1,2.0,2
1.567,-1,0.0,2
1.3,-1,1.0,2
1.967,-1,-1.0,2
1.234,-1,3.0,2
0.884,-1,-3.0,2
3.784,1,-2.0,2
1.65,1,-1.0,2
1.3,-1,-3.0,2
0.683,1,3.0,2
1.2,-1,-2.0,2
1.35,1,3.0,2
2.0,1,2.0,2
2.35,-1,-1.0,2
1.317,1,1.0,2
1.167,-1,-2.0,2
1.401,-1,-1.0,2
1.3,1,3.0,2
5.467,1,0.0,2
1.633,1,3.0,2
1.317,-1,0.0,2
2.2,1,0.0,2
1.567,-1,0.0,2
2.816,1,1.0,2
1.95,1,3.0,2
1.15,-1,-3.0,2
2.95,1,1.0,2
1.5,-1,-2.0,2
1.75,1,1.0,2
1.717,1,0.0,2
2.05,1,2.0,2
1.517,1,1.0,2
1.284,1,-1.0,2
2.067,1,-2.0,2
1.083,1,3.0,2
1.25,1,-1.0,2
1.717,1,1.0,2
1.133,-1,-3.0,2
1.067,-1,2.0,2
1.784,1,-1.0,2
1.95,1,3.0,2
1.05,-1,0.0,2
0.884,1,-2.0,2
1.75,1,0.0,2
1.15,1,1.0,2
0.984,1,1.0,2
1.084,-1,2.0,2
3.201,1,0.0,2
2.15,1,0.0,2
2.634,1,1.0,2
1.384,1,3.0,2
0.85,-1,-3.0,2
1.751,1,-1.0,2
2.767,-1,0.0,2
2.284,1,1.0,2
1.534,-1,-2.0,2
1.2,1,3.0,2
1.683,1,0.0,2
1.55,1,3.0,2
1.8,-1,0.0,2
1.133,-1,0.0,2
1.267,-1,-1.0,2
1.85,1,0.0,2
1.117,-1,-3.0,2
1.4,1,0.0,2
2.234,-1,-1.0,2
1.65,1,1.0,2
1.416,-1,-2.0,2
1.967,-1,0.0,2
1.85,1,1.0,2
1.301,-1,-2.0,2
2.25,1,3.0,2
1.667,1,2.0,2
2.851,-1,0.0,2
1.7,1,3.0,2
1.883,-1,0.0,2
1.534,-1,-3.0,2
1.65,-1,-2.0,2
1.016,1,-1.0,2
1.301,1,3.0,2
1.15,1,-1.0,2
1.167,-1,0.0,2
1.484,1,0.0,2
1.3,1,-1.0,2
1.2,1,3.0,2
1.234,-1,0.0,2
1.1,-1,-2.0,2
1.284,-1,-2.0,2
1.017,1,-1.0,2
1.8,-1,0.0,2
1.067,1,-1.0,2
1.701,-1,-1.0,2
2.467,-1,-3.0,2
2.1,-1,2.0,2
1.267,-1,-1.0,2
1.351,1,2.0,2
1.133,1,2.0,2
2.767,-1,-1.0,2
1.717,-1,0.0,2
1.083,1,3.0,2
1.884,-1,2.0,2
1.05,1,0.0,2
2.017,-1,0.0,2
1.45,1,3.0,2
2.667,-1,-3.0,2
2.167,1,-3.0,2
2.05,1,1.0,2
1.05,1,2.0,2
2.917,-1,2.0,3
2.167,-1,0.0,3
4.167,1,2.0,3
1.733,1,0.0,3
2.8,1,-2.0,3
1.217,1,3.0,3
1.434,-1,-3.0,3
2.401,-1,-3.0,3
1.167,1,0.0,3
2.167,1,0.0,3
4.883,-1,-2.0,3
1.184,1,1.0,3
1.4,-1,0.0,3
1.083,-1,-3.0,3
2.317,1,2.0,3
0.967,-1,-3.0,3
1.916,-1,0.0,3
0.75,1,2.0,3
1.933,1,2.0,3
2.6,-1,3.0,3
1.45,1,-1.0,3
1.3,1,1.0,3
1.3,1,2.0,3
0.917,1,3.0,3
0.983,-1,-2.0,3
1.233,-1,-2.0,3
1.133,-1,-3.0,3
1.5,-1,-3.0,3
1.767,-1,0.0,3
0.8,-1,1.0,3
1.567,-1,1.0,3
1.25,-1,-3.0,3
2.917,-1,-1.0,3
1.984,1,0.0,3
1.116,-1,-1.0,3
1.301,-1,1.0,3
1.2,1,3.0,3
0.867,-1,0.0,3
1.1,1,-1.0,3
0.75,1,-1.0,3
1.267,-1,0.0,3
1.4,1,3.0,3
2.666,-1,-1.0,3
0.784,-1,0.0,3
1.617,1,-1.0,3
1.034,-1,-2.0,3
1.617,-1,2.0,3
1.884,1,3.0,3
1.283,1,0.0,3
3.101,1,-2.0,3
1.15,1,3.0,3
1.6,-1,-3.0,3
0.984,-1,-1.0,3
1.034,1,2.0,3
2.517,-1,-3.0,3
1.234,1,0.0,3
0.984,1,2.0,3
1.634,1,0.0,3
1.484,-1,1.0,3
4.9,1,3.0,3
1.167,1,1.0,3
1.101,-1,-2.0,3
0.866,-1,0.0,3
1.184,-1,-2.0,3
2.884,1,3.0,3
0.75,-1,-2.0,3
1.551,-1,-1.0,3
1.416,-1,1.0,3
1.3,-1,0.0,3
1.201,-1,-1.0,3
1.784,1,0.0,3
1.284,-1,-1.0,3
1.383,1,2.0,3
1.317,-1,0.0,3
1.133,1,3.0,3
0.9,-1,-2.0,3
1.05,1,3.0,3
1.35,-1,1.0,3
1.084,-1,0.0,3
0.867,1,2.0,3
1.484,-1,-1.0,3
0.834,-1,0.0,3
1.1,1,0.0,3
1.217,1,2.0,3
1.334,1,0.0,3
1.4,-1,2.0,3
1.117,-1,-1.0,3
1.4,-1,-3.0,3
1.583,-1,-3.0,3
0.901,1,-2.0,3
2.45,1,-1.0,3
1.867,1,1.0,3
1.167,-1,-2.0,3
1.766,-1,0.0,3
0.851,1,2.0,3
0.901,-1,-1.0,3
1.35,-1,-2.0,3
0.866,-1,-3.0,3
0.801,-1,-2.0,3
1.25,1,2.0,3
0.85,1,-2.0,3
0.901,-1,-1.0,3
0.817,-1,-1.0,3
0.767,-1,-3.0,3
1.184,-1,-1.0,3
1.217,1,0.0,3
1.351,1,-3.0,3
1.05,1,2.0,3
1.501,-1,3.0,3
0.9,-1,-2.0,3
1.166,-1,-3.0,3
1.234,-1,0.0,3
1.851,1,3.0,3
1.183,1,1.0,3
1.75,-1,0.0,3
0.766,-1,-1.0,3
1.584,-1,2.0,3
0.75,-1,-2.0,3
0.817,1,0.0,3
1.867,-1,0.0,3
1.166,1,1.0,3
0.884,-1,1.0,3
1.25,1,0.0,3
1.434,-1,-2.0,3
0.7,1,2.0,3
1.483,-1,0.0,3
1.067,-1,1.0,3
1.15,1,2.0,3
1.75,-1,-3.0,3
0.667,1,1.0,3
0.8,1,-1.0,3
0.667,1,2.0,3
0.85,-1,-1.0,3
0.733,1,0.0,3
1.25,-1,-2.0,3
0.7,-1,-3.0,3
1.017,1,3.0,3
1.45,1,-2.0,3
0.934,-1,-3.0,3
1.001,1,0.0,3
1.25,1,2.0,3
2.15,1,2.0,3
1.017,-1,-3.0,3
1.6,1,3.0,3
1.266,-1,1.0,3
1.717,-1,1.0,3
2.216,-1,-1.0,3
1.667,1,2.0,3
0.984,1,2.0,3
1.117,-1,-2.0,3
1.217,-1,0.0,3
3.334,-1,0.0,3
0.683,-1,-3.0,3
0.833,-1,-1.0,3
1.267,-1,-2.0,3
1.617,-1,0.0,3
1.133,1,-3.0,3
1.45,1,0.0,3
0.8,-1,-3.0,3
1.184,-1,-1.0,3
1.417,1,0.0,3
1.433,-1,-1.0,3
1.684,-1,-1.0,3
0.967,-1,2.0,3
0.934,-1,-2.0,3
0.733,-1,-3.0,3
1.0,-1,0.0,3
1.283,-1,0.0,3
1.133,1,2.0,3
1.784,-1,2.0,3
0.867,-1,0.0,3
0.967,-1,2.0,3
1.033,-1,-2.0,3
1.0,1,3.0,3
1.4,-1,1.0,3
0.816,1,0.0,3
1.333,1,-1.0,3
1.85,-1,-3.0,3
0.817,1,3.0,3
1.7,1,2.0,3
1.45,-1,-1.0,3
1.367,-1,2.0,3
0.9,1,1.0,3
1.9,-1,-1.0,3
2.717,-1,1.0,3
1.217,1,3.0,3
1.267,-1,-2.0,3
1.367,1,3.0,3
1.717,-1,-3.0,3
4.651,-1,-1.0,3
0.984,1,-1.0,3
0.667,-1,0.0,3
0.866,-1,1.0,3
1.667,1,-2.0,4
2.134,1,-3.0,4
1.567,-1,3.0,4
1.717,1,1.0,4
1.317,-1,-2.0,4
1.533,1,0.0,4
1.384,-1,0.0,4
1.433,1,0.0,4
1.5,1,1.0,4
1.3,-1,1.0,4
1.333,-1,1.0,4
3.117,1,1.0,4
1.95,-1,-1.0,4
1.1,1,-1.0,4
3.034,-1,0.0,4
1.934,1,-1.0,4
2.284,-1,1.0,4
1.851,1,3.0,4
2.384,-1,-3.0,4
2.6,1,-3.0,4
1.834,-1,0.0,4
1.666,-1,-1.0,4
1.684,1,-1.0,4
2.45,1,2.0,4
1.584,1,2.0,4
1.767,1,-3.0,4
1.55,1,0.0,4
1.167,-1,1.0,4
1.45,-1,1.0,4
1.4,1,3.0,4
1.417,-1,0.0,4
1.317,-1,-3.0,4
1.95,1,-1.0,4
1.467,1,-2.0,4
1.817,1,2.0,4
1.217,-1,0.0,4
1.451,-1,-2.0,4
1.533,-1,3.0,4
1.267,1,1.0,4
1.984,-1,-2.0,4
1.4,-1,-2.0,4
1.417,1,2.0,4
2.1,1,1.0,4
1.55,1,3.0,4
2.134,1,2.0,4
1.834,-1,1.0,4
1.917,-1,-2.0,4
1.417,1,-1.0,4
1.367,-1,-3.0,4
1.317,1,0.0,4
1.517,-1,-1.0,4
1.3,1,-2.0,4
1.534,1,2.0,4
1.984,-1,2.0,4
1.417,-1,1.0,4
1.284,1,0.0,4
1.6,1,-3.0,4
1.567,-1,0.0,4
1.5,1,-3.0,4
2.367,1,0.0,4
2.167,1,0.0,4
1.951,-1,0.0,4
2.217,-1,-2.0,4
4.367,1,-3.0,4
3.601,1,-2.0,4
3.234,-1,-3.0,4
1.733,1,0.0,4
1.401,1,0.0,4
1.517,1,-1.0,4
1.284,-1,-3.0,4
1.3,1,0.0,4
1.534,-1,1.0,4
0.967,1,0.0,4
2.75,1,0.0,4
1.884,-1,2.0,4
2.933,-1,2.0,4
1.867,-1,1.0,4
1.517,1,2.0,4
1.984,1,0.0,4
0.933,1,-2.0,4
2.816,-1,-1.0,4
1.201,1,1.0,4
1.283,1,0.0,4
1.683,1,2.0,4
1.834,-1,-3.0,4
2.467,1,1.0,4
2.6,-1,-2.0,4
1.617,1,2.0,4
3.0,1,3.0,4
1.801,1,0.0,4
1.3,-1,1.0,4
1.367,-1,-3.0,4
1.234,1,3.0,4
1.9,-1,-3.0,4
1.467,1,2.0,4
1.967,-1,-3.0,4
1.6,1,-3.0,4
1.984,1,2.0,4
1.684,-1,2.0,4
1.634,1,2.0,4
1.833,1,0.0,4
1.7,-1,2.0,4
1.684,1,1.0,4
1.633,-1,0.0,4
2.733,1,3.0,4
1.95,-1,-3.0,4
1.933,1,2.0,4
2.234,1,-3.0,4
2.633,-1,-2.0,4
1.45,1,0.0,4
5.701,1,1.0,4
2.534,-1,2.0,4
3.067,-1,-2.0,4
5.451,1,-3.0,4
4.851,-1,1.0,4
3.267,-1,-2.0,4
2.2,1,1.0,4
2.467,-1,-2.0,4
2.018,1,2.0,4
2.701,-1,-2.0,4
2.117,1,1.0,4
1.5,-1,-2.0,4
1.533,1,-2.0,4
2.851,-1,2.0,4
1.417,1,3.0,4
1.85,-1,1.0,4
1.983,1,1.0,4
1.717,-1,1.0,4
3.084,1,-2.0,4
1.5,-1,0.0,4
2.533,-1,3.0,4
2.351,1,3.0,4
3.517,1,0.0,4
2.317,-1,0.0,4
2.35,-1,0.0,4
1.85,-1,-1.0,4
4.233,-1,1.0,4
1.983,1,-3.0,4
1.584,-1,-3.0,4
2.784,1,1.0,4
3.016,1,0.0,4
2.517,-1,-1.0,4
1.917,-1,-3.0,4
2.634,-1,2.0,4
2.2,-1,-1.0,4
1.567,1,1.0,4
4.933,1,1.0,4
2.417,-1,-2.0,4
2.334,1,3.0,4
2.234,1,0.0,4
2.717,1,0.0,4
2.151,-1,0.0,4
4.45,1,0.0,4
4.117,-1,-1.0,4
1.9,-1,-3.0,4
1.85,-1,-2.0,4
2.667,1,3.0,4
2.217,-1,2.0,4
2.167,-1,3.0,4
1.7,-1,-1.0,4
2.134,-1,-2.0,4
1.717,-1,-1.0,4
1.284,1,-1.0,4
1.55,1,0.0,4
2.001,1,-3.0,4
1.817,1,1.0,4
1.467,1,-2.0,4
3.234,1,2.0,4
1.284,1,-1.0,4
3.166,-1,1.0,4
1.75,-1,-3.0,4
1.5,-1,1.0,4
1.233,1,0.0,4
1.717,-1,1.0,4
1.35,-1,0.0,4
1.35,-1,-1.0,4
1.55,1,0.0,4
1.617,1,2.0,4
1.3,1,1.0,4
1.334,1,2.0,4
2.4,1,-2.0,4
1.516,-1,-2.0,4
2.85,-1,1.0,4
1.734,-1,-3.0,4
1.9,1,0.0,4
1.834,-1,-1.0,4
1.367,-1,-3.0,4
1.584,1,0.0,4
2.831,1,1.0,5
1.383,1,2.0,5
2.05,-1,-3.0,5
1.05,-1,0.0,5
1.2,1,3.0,5
3.234,1,3.0,5
1.134,-1,1.0,5
1.734,-1,-3.0,5
1.334,-1,-3.0,5
1.384,1,-3.0,5
1.45,1,0.0,5
4.983,1,-2.0,5
1.05,-1,-3.0,5
0.916,-1,-3.0,5
1.817,-1,0.0,5
3.7,1,0.0,5
1.467,-1,-1.0,5
3.033,-1,2.0,5
1.451,1,0.0,5
2.816,1,3.0,5
2.017,1,0.0,5
2.417,1,-3.0,5
1.3,1,0.0,5
2.817,-1,0.0,5
1.5,1,3.0,5
1.084,-1,0.0,5
2.167,1,0.0,5
1.283,1,-1.0,5
1.683,-1,0.0,5
1.366,1,3.0,5
1.717,1,3.0,5
1.584,1,0.0,5
5.183,1,-2.0,5
1.05,-1,0.0,5
1.834,1,0.0,5
1.55,-1,2.0,5
3.167,1,1.0,5
1.251,1,2.0,5
1.084,1,2.0,5
4.783,1,-3.0,5
1.867,-1,-3.0,5
2.15,1,0.0,5
1.117,1,0.0,5
1.217,1,0.0,5
1.567,1,-3.0,5
1.134,-1,0.0,5
1.0,-1,3.0,5
2.4,1,2.0,5
1.034,-1,3.0,5
1.683,1,0.0,5
0.901,-1,-3.0,5
1.184,-1,1.0,5
1.034,-1,-3.0,5
1.184,-1,-3.0,5
1.784,-1,-2.0,5
0.867,1,0.0,5
1.883,1,0.0,5
4.65,1,3.0,5
1.2,1,-3.0,5
1.134,-1,-3.0,5
1.25,-1,-3.0,5
1.883,-1,0.0,5
1.35,1,-1.0,5
1.517,-1,-2.0,5
4.0,1,-3.0,5
0.867,1,0.0,5
1.417,-1,-3.0,5
0.883,-1,-3.0,5
0.767,1,3.0,5
2.017,1,3.0,5
1.951,1,3.0,5
1.367,1,1.0,5
1.183,-1,-3.0,5
0.767,-1,3.0,5
1.034,-1,0.0,5
1.05,-1,0.0,5
1.917,-1,-1.0,5
4.967,1,0.0,5
5.6,1,0.0,5
1.217,1,2.0,5
0.901,1,0.0,5
1.617,1,0.0,5
1.217,1,-1.0,5
2.017,-1,3.0,5
1.434,1,3.0,5
0.967,-1,-3.0,5
1.217,-1,0.0,5
1.567,1,2.0,5
1.634,-1,-1.0,5
0.967,1,3.0,5
2.684,-1,0.0,5
1.266,1,0.0,5
1.201,1,2.0,5
1.833,-1,1.0,5
0.8,-1,-2.0,5
1.05,-1,0.0,5
1.184,1,0.0,5
0.783,1,2.0,5
1.201,1,0.0,5
1.267,-1,-1.0,5
1.283,1,2.0,5
1.301,1,-2.0,5
1.184,-1,-1.0,5
1.167,1,1.0,5
1.333,-1,-3.0,5
1.417,1,3.0,5
0.783,-1,-3.0,5
0.884,-1,1.0,5
1.217,1,2.0,5
0.817,1,0.0,5
0.833,-1,-3.0,5
3.784,-1,-3.0,5
3.967,1,0.0,5
1.217,1,0.0,5
0.867,-1,0.0,5
1.101,-1,-3.0,5
0.95,1,0.0,5
1.083,-1,0.0,5
0.983,-1,0.0,5
3.934,1,0.0,5
0.917,1,3.0,5
0.783,1,0.0,5
0.834,1,0.0,5
1.334,-1,0.0,5
1.366,1,0.0,5
1.15,1,3.0,5
1.2,-1,0.0,5
1.001,-1,-3.0,5
1.717,-1,-1.0,5
1.25,1,0.0,5
1.1,1,0.0,5
0.751,-1,-3.0,5
0.933,-1,-1.0,5
0.817,-1,0.0,5
1.9,-1,0.0,5
0.683,-1,-1.0,5
1.117,1,-1.0,5
0.951,-1,1.0,5
1.067,-1,0.0,5
0.75,1,1.0,5
0.716,-1,0.0,5
1.017,-1,0.0,5
0.851,1,0.0,5
0.683,1,0.0,5
1.717,-1,3.0,5
1.433,-1,3.0,5
0.967,-1,3.0,5
0.667,1,-1.0,5
0.967,1,0.0,5
0.75,1,-3.0,5
1.017,-1,-3.0,5
3.1,1,0.0,5
1.984,1,3.0,5
2.417,1,0.0,5
1.116,1,2.0,5
1.383,-1,0.0,5
1.45,1,0.0,5
1.417,1,2.0,5
1.367,1,3.0,5
0.717,-1,0.0,5
0.917,-1,-1.0,5
1.167,-1,1.0,5
0.8,-1,-2.0,5
0.867,-1,0.0,5
1.234,1,3.0,5
0.983,-1,-1.0,5
0.75,-1,0.0,5
1.034,-1,0.0,5
0.967,-1,-1.0,5
0.75,1,0.0,5
1.75,1,1.0,5
1.567,-1,3.0,5
0.7,-1,0.0,5
0.65,1,2.0,5
0.767,-1,0.0,5
0.866,-1,-1.0,5
0.834,-1,3.0,5
0.917,1,1.0,5
0.766,-1,2.0,5
0.734,1,0.0,5
0.783,1,2.0,5
1.084,1,0.0,5
0.701,-1,-2.0,5
0.9,1,0.0,5
1.05,-1,-2.0,5
0.817,-1,1.0,5
0.701,1,2.0,5
1.634,-1,2.0,5
0.617,-1,2.0,5
1.217,-1,-2.0,5
1.033,1,2.0,5
0.967,1,2.0,5
1.801,1,0.0,5
1.234,1,3.0,5
1.501,-1,-3.0,5
3.067,-1,-2.0,5
1.55,1,0.0,6
2.217,1,2.0,6
1.534,1,2.0,6
3.1,-1,-3.0,6
2.934,1,1.0,6
4.583,1,-1.0,6
1.801,-1,-3.0,6
4.684,-1,0.0,6
2.317,1,-3.0,6
4.15,-1,-1.0,6
1.851,1,0.0,6
2.717,1,0.0,6
1.417,-1,-3.0,6
2.467,-1,-1.0,6
2.817,1,-1.0,6
3.233,-1,-1.0,6
3.284,1,0.0,6
3.101,-1,-1.0,6
3.65,-1,-1.0,6
1.717,-1,-2.0,6
2.584,1,3.0,6
3.084,-1,0.0,6
1.467,-1,-1.0,6
1.717,1,1.0,6
1.234,-1,3.0,6
1.65,-1,-2.0,6
1.966,1,3.0,6
1.833,1,1.0,6
1.283,-1,0.0,6
3.701,1,-1.0,6
2.766,1,-1.0,6
1.733,-1,0.0,6
2.084,-1,-3.0,6
1.517,-1,-1.0,6
1.4,-1,0.0,6
1.6,1,2.0,6
2.6,-1,-1.0,6
0.917,1,3.0,6
2.3,1,0.0,6
1.517,-1,-1.0,6
3.967,-1,-2.0,6
1.017,1,0.0,6
1.417,1,0.0,6
1.417,-1,-1.0,6
1.866,1,0.0,6
4.267,-1,-1.0,6
3.15,1,0.0,6
1.717,1,2.0,6
1.333,-1,-2.0,6
1.2,1,2.0,6
1.366,1,0.0,6
2.834,1,2.0,6
1.466,1,0.0,6
0.966,1,3.0,6
1.501,-1,-2.0,6
4.284,-1,0.0,6
1.15,-1,0.0,6
1.2,1,1.0,6
1.2,1,3.0,6
0.934,1,1.0,6
1.234,1,3.0,6
2.867,-1,-2.0,6
2.584,1,0.0,6
1.716,1,3.0,6
1.217,-1,-2.0,6
3.517,1,-1.0,6
1.484,1,2.0,6
2.884,1,2.0,6
2.0,-1,-2.0,6
2.117,-1,-2.0,6
2.3,1,2.0,6
1.817,-1,-1.0,6
2.85,-1,-3.0,6
1.3,1,3.0,6
2.6,1,0.0,6
1.383,-1,-2.0,6
1.467,1,2.0,6
1.467,-1,-2.0,6
4.816,-1,-2.0,6
1.567,-1,-2.0,6
1.217,1,2.0,6
1.9,-1,-2.0,6
1.166,-1,-2.0,6
1.134,-1,-3.0,6
1.316,-1,-2.0,6
1.417,1,1.0,6
1.567,-1,-3.0,6
1.167,-1,-3.0,6
1.983,1,1.0,6
4.917,-1,1.0,6
1.217,-1,0.0,6
2.034,-1,-2.0,6
3.3,1,0.0,6
1.617,1,3.0,6
1.0,-1,0.0,6
2.867,1,0.0,6
2.967,1,1.0,6
2.684,-1,2.0,6
1.434,-1,1.0,6
1.433,-1,1.0,6
1.384,-1,-2.0,6
1.783,1,2.0,6
2.183,-1,0.0,6
1.184,1,2.0,6
1.267,-1,-2.0,6
2.2,-1,-2.0,6
2.501,-1,1.0,6
2.101,-1,1.0,6
1.867,-1,-3.0,6
2.1,1,0.0,6
1.25,1,3.0,6
1.55,1,2.0,6
1.717,1,2.0,6
1.8,1,-1.0,6
1.467,1,-3.0,6
1.1,1,2.0,6
2.801,1,1.0,6
1.8,1,3.0,6
